Date,Id,Genotype,Birthdate,Sex,Tx,Tx_Start,Slice_Loc_Run,Trial_x_Time,Stim_Intensity,Stim_Layer,RLI,Cx,n_Pulses,Pulse_index,IPI,ROI_Id,Visual,Layers,Amp,PeakTime,SNR,Latency,Halfwidth,Rise,Decay,Euc_dist,nPixel
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,71,1.0,2_3,0.0023189,53.5,6.45066,52.2321,3.73549,1.26791,2.46759,26.1725046566048,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,72,1.0,2_3,0.00234055,54.0,6.07665,51.7841,4.70026,2.21589,2.48437,39.11521443121589,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,73,1.0,2_3,0.002346,53.5,5.03073,49.7539,4.8103,3.74612,1.06418,31.38470965295043,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,74,1.0,4,0.00236797,54.5,8.19801,50.1532,6.78331,4.34676,2.43655,23.600847442411894,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,75,1.0,2_3,0.00241984,54.5,5.5528,53.4594,2.66637,1.04061,1.62576,49.04079934095692,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,76,1.0,2_3,0.00243294,55.0,6.56598,53.7037,6.44797,1.29635,5.15162,56.22277118748239,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,77,1.0,2_3,0.00246559,54.5,5.81687,50.6798,6.56452,3.82019,2.74433,46.10078551230763,3.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,78,1.0,2_3,0.0024777,54.5,5.20924,50.0399,8.41216,4.46008,3.95208,30.80584360149873,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,79,1.0,4,0.00255829,52.5,5.79941,51.0535,4.77471,1.44645,3.32826,22.67800977489685,3.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,80,1.0,2_3,0.00261087,54.5,6.30778,50.5323,5.08042,3.96773,1.11269,33.13608305156178,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,81,1.0,2_3,0.002639,51.5,5.85032,50.3602,7.05014,1.13978,5.91036,46.32892492897992,2.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,82,1.0,4,0.00254231,52.0,7.29295,50.6715,5.41107,1.32847,4.0826,25.9734132442242,3.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,83,1.0,2_3,0.00263902,55.0,5.97835,50.3366,6.97965,4.6634,2.31625,31.882929704366124,3.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,84,1.0,2_3,0.00268595,54.0,6.36314,50.7789,5.63236,3.2211,2.41126,30.76124555850934,2.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,85,1.0,2_3,0.0026564,53.0,6.3423,51.0784,4.74058,1.92162,2.81896,28.60460967720455,3.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,86,1.0,2_3,0.00269679,51.5,5.76587,50.4417,5.18789,1.05834,4.12955,43.840620433565945,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,87,1.0,2_3,0.00272695,54.0,8.55993,51.4258,6.56367,2.57419,3.98948,34.91860917923036,2.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,88,1.0,2_3,0.00281945,54.0,6.76344,52.4384,3.42393,1.56162,1.86231,30.479501308256346,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,89,1.0,2_3,0.00293251,54.0,9.14675,53.136,2.3702,0.863959,1.50624,35.0142828000232,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,90,1.0,2_3,0.00297316,52.5,8.03181,50.3682,5.46691,2.13177,3.33514,27.095744837679646,3.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,91,1.0,2_3,0.00303926,55.0,6.04026,53.8398,5.79802,1.16022,4.6378,55.22680508593631,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,92,1.0,2_3,0.0030892,54.5,5.46734,52.6883,4.01045,1.81166,2.19879,37.27594876852287,2.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,93,1.0,2_3,0.00309722,54.5,5.66481,52.9368,4.32431,1.56319,2.76112,37.12142238654117,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,94,1.0,2_3,0.00311354,51.0,5.24051,50.0874,6.19468,0.912567,5.28212,44.23081532043906,2.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,96,1.0,4,0.00322068,52.5,6.65817,50.5784,4.80987,1.92161,2.88827,26.40075756488817,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,97,1.0,2_3,0.00322817,53.5,7.16305,52.0449,4.09838,1.45512,2.64326,35.73327810383885,4.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,98,1.0,2_3,0.00327114,55.5,6.48992,54.1138,4.38764,1.38622,3.00142,57.94308239570684,2.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,99,1.0,2_3,0.00333699,54.0,6.11504,52.6135,3.08166,1.38647,1.69519,32.64965543462902,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,100,1.0,2_3,0.00337895,55.0,6.44357,50.7095,7.28378,4.29049,2.99329,49.678969393496885,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,102,1.0,2_3,0.00359813,54.5,8.84022,51.6875,4.65527,2.81249,1.84278,41.78516483155236,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,103,1.0,2_3,0.00368839,54.5,8.72193,50.9464,5.21075,3.55358,1.65717,36.6742416417845,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,104,1.0,2_3,0.00373744,54.5,6.11973,53.0594,3.64295,1.44057,2.20239,51.62363799656123,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,105,1.0,2_3,0.00376127,55.0,7.76336,53.3952,5.18644,1.60478,3.58166,49.85351776279555,2.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,106,1.0,2_3,0.00386362,55.0,5.25267,52.9607,3.77726,2.03931,1.73795,41.97618372363071,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,107,1.0,2_3,0.00360519,55.0,5.81699,50.6599,11.0999,4.34005,6.75982,62.42395370762209,4.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,108,1.0,2_3,0.00396685,54.5,9.18144,52.6671,4.22119,1.83295,2.38824,36.46168978128411,2.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,109,1.0,2_3,0.00413423,54.5,6.04094,53.2875,3.82139,1.21253,2.60886,52.009614495783374,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,110,1.0,2_3,0.00418041,54.5,5.21994,50.4202,7.00159,4.07977,2.92183,53.823786563191554,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,111,1.0,2_3,0.00421913,55.0,6.10879,52.9594,4.23479,2.04059,2.1942,39.6232255123179,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,112,1.0,2_3,0.00422659,55.0,6.37155,52.7891,4.43713,2.21092,2.22621,61.5223536610881,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,113,1.0,2_3,0.00425917,54.5,7.06558,53.1645,3.56421,1.33555,2.22866,39.408120990476064,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,114,1.0,2_3,0.00426407,53.0,8.72029,50.1853,6.03962,2.81468,3.22494,39.81205847478876,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,115,1.0,2_3,0.0043314,54.0,12.616,51.3176,4.34829,2.68236,1.66593,40.27210015753176,3.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,116,1.0,2_3,0.0043335,54.5,6.51385,52.14,5.3557,2.35998,2.99572,47.01063709417264,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,117,1.0,2_3,0.00434604,55.5,5.51595,54.2391,5.40756,1.26086,4.1467,64.20280367709809,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,118,1.0,2_3,0.00436572,54.5,10.2016,53.1011,4.17023,1.39885,2.77137,48.62547206459552,2.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,119,1.0,2_3,0.00454219,54.5,6.47613,50.1643,6.69667,4.33567,2.36101,38.91015291668744,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,120,1.0,2_3,0.00445682,54.0,11.9939,50.4772,6.19215,3.52283,2.66932,41.1155281280883,2.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,121,1.0,2_3,0.004582,55.0,5.11217,52.362,4.75662,2.638,2.11862,48.83646178829912,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,122,1.0,2_3,0.00459827,54.5,5.08303,53.1117,5.25792,1.38825,3.86967,52.43090691567332,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,123,1.0,2_3,0.00466675,55.0,6.99906,53.1965,4.00324,1.8035,2.19974,60.0,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,124,1.0,2_3,0.00467961,54.5,5.61627,51.1375,6.21483,3.36252,2.85231,42.01190307520001,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,125,1.0,2_3,0.00479774,55.5,6.11516,53.4392,4.06781,2.06082,2.00699,62.43396511515186,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,126,1.0,2_3,0.00484727,54.5,7.03952,52.8991,3.81876,1.60091,2.21785,45.65084884205331,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,127,1.0,2_3,0.00500321,55.5,6.69488,54.0049,7.56188,1.49508,6.0668,49.24428900898052,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,128,1.0,2_3,0.00500411,54.5,5.65916,52.4928,5.50765,2.00718,3.50047,45.27692569068709,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,130,1.0,2_3,0.00512079,55.0,5.73813,53.0681,5.52714,1.93185,3.59529,52.22485644717642,2.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,131,1.0,2_3,0.00508612,56.0,6.50238,53.8896,6.18389,2.11038,4.07351,63.98178447303707,3.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,132,1.0,2_3,0.00521948,55.5,7.01291,53.0299,7.99769,2.47005,5.52764,62.29767250869008,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,133,1.0,2_3,0.00523384,55.0,5.07392,53.2907,5.4795,1.70926,3.77024,47.38143096192854,1.0
10-04-2021,5747,FXR1,08-11-2021,M,FXR1_Control,,01_01_01,5_15,200,4,1.8,BC,1,Stim1,,134,1.0,2_3,0.00523625,54.5,6.75488,53.3745,4.1443,1.12548,3.01882,55.569775957799216,1.0
